2544;PAINS;MINAS GERAIS;-20.3709172455364;-45.660813183335;PAINS;MINAS GERAIS
2545;CRISTAIS;MINAS GERAIS;-20.8752331535244;-45.5185038489986;CRISTAIS;MINAS GERAIS
2546;AGUANIL;MINAS GERAIS;-20.9374322025454;-45.3894653434948;AGUANIL;MINAS GERAIS
2547;CAMPO BELO;MINAS GERAIS;-20.8953162458046;-45.2758613611232;CAMPO BELO;MINAS GERAIS
2548;CANDEIAS;MINAS GERAIS;-20.7703500411538;-45.2768566964552;CANDEIAS;MINAS GERAIS
2549;CÓRREGO FUNDO;MINAS GERAIS;-20.4555253223239;-45.5533954460448;CORREGO FUNDO;MINAS GERAIS
2550;FORMIGA;MINAS GERAIS;-20.4648835524537;-45.4264281831415;FORMIGA;MINAS GERAIS
2551;VARGEM BONITA;MINAS GERAIS;-20.3267766484088;-46.3724569794485;VARGEM BONITA;MINAS GERAIS
2552;SÃO ROQUE DE MINAS;MINAS GERAIS;-20.2506708115156;-46.3689949346399;SAO ROQUE DE MINAS;MINAS GERAIS
2553;PRATINHA;MINAS GERAIS;-19.7569452522589;-46.3784486441064;PRATINHA;MINAS GERAIS
2554;MEDEIROS;MINAS GERAIS;-19.9933078776241;-46.2266888203747;MEDEIROS;MINAS GERAIS
2555;BAMBUÍ;MINAS GERAIS;-20.0118916914226;-45.9790448126104;BAMBUI;MINAS GERAIS
2556;TAPIRAÍ;MINAS GERAIS;-19.8858056068801;-46.0185702098121;TAPIRAI;MINAS GERAIS
2557;IBIÁ;MINAS GERAIS;-19.4751117153569;-46.5386114189874;IBIA;MINAS GERAIS
2558;RIO PARANAÍBA;MINAS GERAIS;-19.191238301813;-46.2427530916275;RIO PARANAIBA;MINAS GERAIS
2559;CAMPOS ALTOS;MINAS GERAIS;-19.6988958417622;-46.1737099168343;CAMPOS ALTOS;MINAS GERAIS
2560;SANTA ROSA DA SERRA;MINAS GERAIS;-19.532621138026;-45.9706644273527;SANTA ROSA DA SERRA;MINAS GERAIS
2561;SÃO GOTARDO;MINAS GERAIS;-19.3127001913322;-46.0531440401029;SAO GOTARDO;MINAS GERAIS
2562;MATUTINA;MINAS GERAIS;-19.2266120633451;-45.9835170334863;MATUTINA;MINAS GERAIS
2563;DORESÓPOLIS;MINAS GERAIS;-20.2884509606147;-45.9051968861517;DORESOPOLIS;MINAS GERAIS
2564;IGUATAMA;MINAS GERAIS;-20.1760739663705;-45.7091401060063;IGUATAMA;MINAS GERAIS
2565;CÓRREGO DANTA;MINAS GERAIS;-19.8264100219361;-45.8984710283885;CORREGO DANTA;MINAS GERAIS
2566;LUZ;MINAS GERAIS;-19.7962466218588;-45.6838812680545;LUZ;MINAS GERAIS
2567;ARCOS;MINAS GERAIS;-20.2825631199368;-45.5436318712363;ARCOS;MINAS GERAIS
2568;JAPARAÍBA;MINAS GERAIS;-20.1416175950709;-45.5041178058938;JAPARAIBA;MINAS GERAIS
2569;SANTO ANTÔNIO DO MONTE;MINAS GERAIS;-20.0872192488794;-45.2939359191445;SANTO ANTONIO DO MONTE;MINAS GERAIS
2570;LAGOA DA PRATA;MINAS GERAIS;-20.0237653293211;-45.5416920320703;LAGOA DA PRATA;MINAS GERAIS
2571;MOEMA;MINAS GERAIS;-19.8386998978716;-45.425310133709;MOEMA;MINAS GERAIS
2572;ESTRELA DO INDAIÁ;MINAS GERAIS;-19.52023782207;-45.7924325620025;ESTRELA DO INDAIA;MINAS GERAIS
2573;SERRA DA SAUDADE;MINAS GERAIS;-19.4405622457509;-45.7965895746721;SERRA DA SAUDADE;MINAS GERAIS
2574;DORES DO INDAIÁ;MINAS GERAIS;-19.4616294368129;-45.6026558325089;DORES DO INDAIA;MINAS GERAIS
2575;CEDRO DO ABAETÉ;MINAS GERAIS;-19.1471676520828;-45.7121949359924;CEDRO DO ABAETE;MINAS GERAIS
2576;QUARTEL GERAL;MINAS GERAIS;-19.2676900955159;-45.5588633859592;QUARTEL GERAL;MINAS GERAIS
2577;ABAETÉ;MINAS GERAIS;-19.1558476941445;-45.4461914172049;ABAETE;MINAS GERAIS
2578;UBATUBA;SÃO PAULO;-23.4359649805169;-45.0720914754799;UBATUBA;SAO PAULO
2579;LAGOINHA;SÃO PAULO;-23.0869213514864;-45.190810820433;LAGOINHA;SAO PAULO
2580;POTIM;SÃO PAULO;-22.8406202063186;-45.255974312882;POTIM;SAO PAULO
2581;APARECIDA;SÃO PAULO;-22.848154;-45.2294293380918;APARECIDA;SAO PAULO
2582;GUARATINGUETÁ;SÃO PAULO;-22.8174250893318;-45.1916001284202;GUARATINGUETA;SAO PAULO
2583;CUNHA;SÃO PAULO;-23.0747501474065;-44.9580269034981;CUNHA;SAO PAULO
2584;PARATY;RIO DE JANEIRO;-23.2194136073409;-44.7108585020174;PARATY;RIO DE JANEIRO
2585;ANGRA DOS REIS;RIO DE JANEIRO;-23.0091159352755;-44.3196272622666;ANGRA DOS REIS;RIO DE JANEIRO
2586;MANGARATIBA;RIO DE JANEIRO;-22.9617119412403;-44.0411265453576;MANGARATIBA;RIO DE JANEIRO
2587;LORENA;SÃO PAULO;-22.7316930326296;-45.1242481441632;LORENA;SAO PAULO
2588;PIQUETE;SÃO PAULO;-22.6111668851801;-45.1835694244977;PIQUETE;SAO PAULO
2589;CANAS;SÃO PAULO;-22.69066906604;-45.056975740535;CANAS;SAO PAULO
2590;CACHOEIRA PAULISTA;SÃO PAULO;-22.6647543761424;-45.0106304149283;CACHOEIRA PAULISTA;SAO PAULO
2591;CRUZEIRO;SÃO PAULO;-22.577749880422;-44.9617319605967;CRUZEIRO;SAO PAULO
2592;MARMELÓPOLIS;MINAS GERAIS;-22.4465170977661;-45.1600478024722;MARMELOPOLIS;MINAS GERAIS
2593;CRISTINA;MINAS GERAIS;-22.2083205226708;-45.2628086074469;CRISTINA;MINAS GERAIS
2594;DOM VIÇOSO;MINAS GERAIS;-22.2536741086805;-45.159168673856;DOM VICOSO;MINAS GERAIS
2595;VIRGÍNIA;MINAS GERAIS;-22.3369720668069;-45.0954251629558;VIRGINIA;MINAS GERAIS
2596;PASSA QUATRO;MINAS GERAIS;-22.3897981316188;-44.9696386730973;PASSA QUATRO;MINAS GERAIS
2597;SÃO SEBASTIÃO DO RIO VERDE;MINAS GERAIS;-22.2150562279056;-44.9777360533972;SAO SEBASTIAO DO RIO VERDE;MINAS GERAIS
2598;POUSO ALTO;MINAS GERAIS;-22.190942292589;-44.9753435743211;POUSO ALTO;MINAS GERAIS
2599;SILVEIRAS;SÃO PAULO;-22.6614243463513;-44.8489961031593;SILVEIRAS;SAO PAULO
2600;LAVRINHAS;SÃO PAULO;-22.570096474153;-44.8931102793871;LAVRINHAS;SAO PAULO
2601;QUELUZ;SÃO PAULO;-22.5418444993313;-44.7784773100595;QUELUZ;SAO PAULO
2602;AREIAS;SÃO PAULO;-22.5821938858719;-44.6994320050905;AREIAS;SAO PAULO
2603;ITANHANDU;MINAS GERAIS;-22.2950796548768;-44.9359219046627;ITANHANDU;MINAS GERAIS
2604;ITAMONTE;MINAS GERAIS;-22.285126973446;-44.8682875036049;ITAMONTE;MINAS GERAIS
2605;OLÍMPIO NORONHA;MINAS GERAIS;-22.066959814499;-45.2641356959281;OLIMPIO NORONHA;MINAS GERAIS
2606;CARMO DE MINAS;MINAS GERAIS;-22.1181266345725;-45.1327634855743;CARMO DE MINAS;MINAS GERAIS
2607;SÃO LOURENÇO;MINAS GERAIS;-22.1177686713602;-45.0533731031446;SAO LOURENCO;MINAS GERAIS
2608;SOLEDADE DE MINAS;MINAS GERAIS;-22.0592064057821;-45.0410226419628;SOLEDADE DE MINAS;MINAS GERAIS
2609;CONCEIÇÃO DO RIO VERDE;MINAS GERAIS;-21.8776655592195;-45.0837688660576;CONCEICAO DO RIO VERDE;MINAS GERAIS
2610;TRÊS CORAÇÕES;MINAS GERAIS;-21.6959657769093;-45.254936873167;TRES CORACOES;MINAS GERAIS
2611;SÃO THOMÉ DAS LETRAS;MINAS GERAIS;-21.7207227802253;-44.9870084546217;SAO THOME DAS LETRAS;MINAS GERAIS
2612;SÃO BENTO ABADE;MINAS GERAIS;-21.5790480164946;-45.0753606266928;SAO BENTO ABADE;MINAS GERAIS
2613;CAXAMBU;MINAS GERAIS;-21.9793115398299;-44.9314985913756;CAXAMBU;MINAS GERAIS
2614;BAEPENDI;MINAS GERAIS;-21.9576108079318;-44.8903706627583;BAEPENDI;MINAS GERAIS
2615;ALAGOA;MINAS GERAIS;-22.1711356644334;-44.6380988671778;ALAGOA;MINAS GERAIS
2616;CRUZÍLIA;MINAS GERAIS;-21.8389511788947;-44.8110234836963;CRUZILIA;MINAS GERAIS
2617;SÃO JOSÉ DO BARREIRO;SÃO PAULO;-22.6464898966297;-44.5783409613193;SAO JOSE DO BARREIRO;SAO PAULO
2618;ITATIAIA;RIO DE JANEIRO;-22.4970145997172;-44.562771994177;ITATIAIA;RIO DE JANEIRO
2619;ARAPEÍ;SÃO PAULO;-22.6747987232725;-44.4481065567943;ARAPEI;SAO PAULO
2620;BANANAL;SÃO PAULO;-22.6826159993241;-44.3233301289908;BANANAL;SAO PAULO
2621;RESENDE;RIO DE JANEIRO;-22.4711835861228;-44.4436134229207;RESENDE;RIO DE JANEIRO
2622;BARRA MANSA;RIO DE JANEIRO;-22.5453011339305;-44.1724313736866;BARRA MANSA;RIO DE JANEIRO
2623;RIO CLARO;RIO DE JANEIRO;-22.7317268340485;-44.1394056377073;RIO CLARO;RIO DE JANEIRO
2624;VOLTA REDONDA;RIO DE JANEIRO;-22.5099676007978;-44.0935218846871;VOLTA REDONDA;RIO DE JANEIRO
2625;PINHEIRAL;RIO DE JANEIRO;-22.5156739857918;-44.0003545569539;PINHEIRAL;RIO DE JANEIRO
2626;PORTO REAL;RIO DE JANEIRO;-22.432948423821;-44.2969007349911;PORTO REAL;RIO DE JANEIRO
2627;QUATIS;RIO DE JANEIRO;-22.409918661677;-44.2627113015842;QUATIS;RIO DE JANEIRO
2628;PASSA-VINTE;MINAS GERAIS;-22.208976878402;-44.2310487920843;PASSA-VINTE;MINAS GERAIS
2629;AIURUOCA;MINAS GERAIS;-21.9758966559157;-44.6028244646276;AIURUOCA;MINAS GERAIS
2630;CARVALHOS;MINAS GERAIS;-21.9967053815743;-44.466015072793;CARVALHOS;MINAS GERAIS
2631;SERITINGA;MINAS GERAIS;-21.9113492777473;-44.5214453517545;SERITINGA;MINAS GERAIS
2632;SERRANOS;MINAS GERAIS;-21.8887817979059;-44.5067541647369;SERRANOS;MINAS GERAIS
2633;BOCAINA DE MINAS;MINAS GERAIS;-22.1696084676486;-44.3973057604562;BOCAINA DE MINAS;MINAS GERAIS
2634;LIBERDADE;MINAS GERAIS;-22.0243587047765;-44.3151409364083;LIBERDADE;MINAS GERAIS
2635;MINDURI;MINAS GERAIS;-21.6775434808097;-44.6092928194542;MINDURI;MINAS GERAIS
2636;ANDRELÂNDIA;MINAS GERAIS;-21.7369681986895;-44.3176990379283;ANDRELANDIA;MINAS GERAIS
2637;SÃO VICENTE DE MINAS;MINAS GERAIS;-21.6974718375073;-44.4546835035525;SAO VICENTE DE MINAS;MINAS GERAIS
2638;ARANTINA;MINAS GERAIS;-21.9161042282331;-44.2469542481005;ARANTINA;MINAS GERAIS
2639;BOM JARDIM DE MINAS;MINAS GERAIS;-21.9458997849154;-44.189374455961;BOM JARDIM DE MINAS;MINAS GERAIS
2640;SANTA RITA DE JACUTINGA;MINAS GERAIS;-22.1484611222255;-44.1004418543942;SANTA RITA DE JACUTINGA;MINAS GERAIS
2641;SANTANA DO GARAMBÉU;MINAS GERAIS;-21.6018318573641;-44.110873430004;SANTANA DO GARAMBEU;MINAS GERAIS
2642;ITAGUAÍ;RIO DE JANEIRO;-22.871250768422;-43.7750406349418;ITAGUAI;RIO DE JANEIRO
2643;NILÓPOLIS;RIO DE JANEIRO;-22.8075142239115;-43.4166099808637;NILOPOLIS;RIO DE JANEIRO
2644;SÃO JOÃO DE MERITI;RIO DE JANEIRO;-22.802330808634;-43.3718846030395;SAO JOAO DE MERITI;RIO DE JANEIRO
2645;DUQUE DE CAXIAS;RIO DE JANEIRO;-22.7852532496542;-43.3098880717226;DUQUE DE CAXIAS;RIO DE JANEIRO
2646;RIO DE JANEIRO;RIO DE JANEIRO;-22.8766521181865;-43.2278751249952;RIO DE JANEIRO;RIO DE JANEIRO
2647;NITERÓI;RIO DE JANEIRO;-22.8964523851273;-43.0758231672735;NITEROI;RIO DE JANEIRO
2648;SÃO GONÇALO;RIO DE JANEIRO;-22.8295473130261;-43.0323350619648;SAO GONCALO;RIO DE JANEIRO
2649;MARICÁ;RIO DE JANEIRO;-22.916955337401;-42.819824114827;MARICA;RIO DE JANEIRO
2650;PIRAÍ;RIO DE JANEIRO;-22.6287569098054;-43.8993511857657;PIRAI;RIO DE JANEIRO
2651;SEROPÉDICA;RIO DE JANEIRO;-22.7430110680241;-43.7019252211618;SEROPEDICA;RIO DE JANEIRO
2652;PARACAMBI;RIO DE JANEIRO;-22.6097271620663;-43.7093845630292;PARACAMBI;RIO DE JANEIRO
2653;MENDES;RIO DE JANEIRO;-22.5174226018979;-43.7214868876952;MENDES;RIO DE JANEIRO
2654;ENGENHEIRO PAULO DE FRONTIN;RIO DE JANEIRO;-22.5436846647273;-43.6794768289526;ENGENHEIRO PAULO DE FRONTIN;RIO DE JANEIRO
2655;BARRA DO PIRAÍ;RIO DE JANEIRO;-22.469596292124;-43.8284524538255;BARRA DO PIRAI;RIO DE JANEIRO
2656;VASSOURAS;RIO DE JANEIRO;-22.4090075730264;-43.6638740245132;VASSOURAS;RIO DE JANEIRO
2657;VALENÇA;RIO DE JANEIRO;-22.2447194311794;-43.7048436783271;VALENCA;RIO DE JANEIRO
2658;JAPERI;RIO DE JANEIRO;-22.6448185711114;-43.6537858009828;JAPERI;RIO DE JANEIRO
2659;QUEIMADOS;RIO DE JANEIRO;-22.7174304900919;-43.5556695470827;QUEIMADOS;RIO DE JANEIRO
2660;NOVA IGUAÇU;RIO DE JANEIRO;-22.7598348262648;-43.4503453299191;NOVA IGUACU;RIO DE JANEIRO
2661;MESQUITA;RIO DE JANEIRO;-22.768087922635;-43.4292237631069;MESQUITA;RIO DE JANEIRO
2662;BELFORD ROXO;RIO DE JANEIRO;-22.7645559675461;-43.3996249708152;BELFORD ROXO;RIO DE JANEIRO
2663;MIGUEL PEREIRA;RIO DE JANEIRO;-22.4554266084252;-43.4746761214594;MIGUEL PEREIRA;RIO DE JANEIRO
2664;PATY DO ALFERES;RIO DE JANEIRO;-22.4274146332335;-43.4248709167338;PATY DO ALFERES;RIO DE JANEIRO
2665;RIO PRETO;MINAS GERAIS;-22.0869222524551;-43.8294656655803;RIO PRETO;MINAS GERAIS
2666;SANTA BÁRBARA DO MONTE VERDE;MINAS GERAIS;-21.9572670150904;-43.7017741663928;SANTA BARBARA DO MONTE VERDE;MINAS GERAIS
2667;OLARIA;MINAS GERAIS;-21.8647729424271;-43.9309268801853;OLARIA;MINAS GERAIS
2668;LIMA DUARTE;MINAS GERAIS;-21.8410955180842;-43.796383224017;LIMA DUARTE;MINAS GERAIS
2669;PEDRO TEIXEIRA;MINAS GERAIS;-21.7068071496686;-43.7454590571945;PEDRO TEIXEIRA;MINAS GERAIS
2670;BIAS FORTES;MINAS GERAIS;-21.6087474847644;-43.7565748274501;BIAS FORTES;MINAS GERAIS
2671;RIO DAS FLORES;RIO DE JANEIRO;-22.171862243836;-43.5764329481335;RIO DAS FLORES;RIO DE JANEIRO
2672;BELMIRO BRAGA;MINAS GERAIS;-21.9501313020299;-43.4157207678682;BELMIRO BRAGA;MINAS GERAIS
2673;JUIZ DE FORA;MINAS GERAIS;-21.7609243086743;-43.3488172724747;JUIZ DE FORA;MINAS GERAIS
2674;MAGÉ;RIO DE JANEIRO;-22.6543487574334;-43.0402461327151;MAGE;RIO DE JANEIRO
2675;PETRÓPOLIS;RIO DE JANEIRO;-22.5105986119618;-43.177336576675;PETROPOLIS;RIO DE JANEIRO
2676;AREAL;RIO DE JANEIRO;-22.2369120035668;-43.1010698051683;AREAL;RIO DE JANEIRO
2677;GUAPIMIRIM;RIO DE JANEIRO;-22.5195957941239;-42.9783297043207;GUAPIMIRIM;RIO DE JANEIRO
2678;ITABORAÍ;RIO DE JANEIRO;-22.7458630174263;-42.8603434261964;ITABORAI;RIO DE JANEIRO
2679;TANGUÁ;RIO DE JANEIRO;-22.7339374343164;-42.7211719484129;TANGUA;RIO DE JANEIRO
2680;TERESÓPOLIS;RIO DE JANEIRO;-22.4090049455632;-42.9629567139024;TERESOPOLIS;RIO DE JANEIRO
2681;PARAÍBA DO SUL;RIO DE JANEIRO;-22.1619815421833;-43.2895444648457;PARAIBA DO SUL;RIO DE JANEIRO
2682;TRÊS RIOS;RIO DE JANEIRO;-22.1174480009517;-43.2116094443354;TRES RIOS;RIO DE JANEIRO
2683;COMENDADOR LEVY GASPARIAN;RIO DE JANEIRO;-22.0333589383828;-43.2172237155871;COMENDADOR LEVY GASPARIAN;RIO DE JANEIRO
2684;SIMÃO PEREIRA;MINAS GERAIS;-21.9648567892045;-43.3149558126212;SIMAO PEREIRA;MINAS GERAIS
2685;MATIAS BARBOSA;MINAS GERAIS;-21.8694792710752;-43.3191619887632;MATIAS BARBOSA;MINAS GERAIS
2686;SANTANA DO DESERTO;MINAS GERAIS;-21.9496920444449;-43.172317833716;SANTANA DO DESERTO;MINAS GERAIS
2687;CHIADOR;MINAS GERAIS;-22.0037126009454;-43.0590388470773;CHIADOR;MINAS GERAIS
2688;CORONEL PACHECO;MINAS GERAIS;-21.5764151525441;-43.2688579711124;CORONEL PACHECO;MINAS GERAIS
2689;CHÁCARA;MINAS GERAIS;-21.6729132233441;-43.2187700295011;CHACARA;MINAS GERAIS
2690;PEQUERI;MINAS GERAIS;-21.8369041285086;-43.126286174621;PEQUERI;MINAS GERAIS
2691;BICAS;MINAS GERAIS;-21.7221051209875;-43.0620472620857;BICAS;MINAS GERAIS
2692;GUARARÁ;MINAS GERAIS;-21.7327203008453;-43.0389524781122;GUARARA;MINAS GERAIS
2693;ROCHEDO DE MINAS;MINAS GERAIS;-21.6314596314615;-43.0220685053826;ROCHEDO DE MINAS;MINAS GERAIS
2694;SÃO JOSÉ DO VALE DO RIO PRETO;RIO DE JANEIRO;-22.1497395104903;-42.9233683013341;SAO JOSE DO VALE DO RIO PRETO;RIO DE JANEIRO
2695;SAPUCAIA;RIO DE JANEIRO;-21.9939558651925;-42.9141753604676;SAPUCAIA;RIO DE JANEIRO
2696;MAR DE ESPANHA;MINAS GERAIS;-21.8668933765816;-43.008406754404;MAR DE ESPANHA;MINAS GERAIS
2697;SENADOR CORTES;MINAS GERAIS;-21.8025169575441;-42.9443320993964;SENADOR CORTES;MINAS GERAIS
2698;MARIPÁ DE MINAS;MINAS GERAIS;-21.6922627509639;-42.9683499274736;MARIPA DE MINAS;MINAS GERAIS
2699;SANTO ANTÔNIO DO AVENTUREIRO;MINAS GERAIS;-21.755828175855;-42.8116372461193;SANTO ANTONIO DO AVENTUREIRO;MINAS GERAIS
2700;ARGIRITA;MINAS GERAIS;-21.6075545062609;-42.8364467678468;ARGIRITA;MINAS GERAIS
2701;CARMO DA CACHOEIRA;MINAS GERAIS;-21.4610604282587;-45.2246230941763;CARMO DA CACHOEIRA;MINAS GERAIS
2702;NEPOMUCENO;MINAS GERAIS;-21.2345769350247;-45.237429119816;NEPOMUCENO;MINAS GERAIS
2703;CANA VERDE;MINAS GERAIS;-21.0234516663837;-45.185925314678;CANA VERDE;MINAS GERAIS
2704;RIBEIRÃO VERMELHO;MINAS GERAIS;-21.1904143250473;-45.064782108458;RIBEIRAO VERMELHO;MINAS GERAIS
2705;LAVRAS;MINAS GERAIS;-21.2428702373008;-44.9999311091152;LAVRAS;MINAS GERAIS
2706;PERDÕES;MINAS GERAIS;-21.0945188675979;-45.0930878294041;PERDOES;MINAS GERAIS
2707;LUMINÁRIAS;MINAS GERAIS;-21.5123199001778;-44.9061064796858;LUMINARIAS;MINAS GERAIS
2708;INGAÍ;MINAS GERAIS;-21.4037168147376;-44.9224226367292;INGAI;MINAS GERAIS
2709;ITUMIRIM;MINAS GERAIS;-21.313796338098;-44.8757878460442;ITUMIRIM;MINAS GERAIS
2710;CARRANCAS;MINAS GERAIS;-21.4916256213918;-44.6436090229114;CARRANCAS;MINAS GERAIS
2711;ITUTINGA;MINAS GERAIS;-21.2960563593091;-44.6588381542144;ITUTINGA;MINAS GERAIS
2712;IJACI;MINAS GERAIS;-21.1720656158926;-44.9287829737225;IJACI;MINAS GERAIS
2713;IBITURUNA;MINAS GERAIS;-21.1464850111516;-44.7384635851603;IBITURUNA;MINAS GERAIS
2714;BOM SUCESSO;MINAS GERAIS;-21.0304160944461;-44.7555027232646;BOM SUCESSO;MINAS GERAIS
2715;SANTANA DO JACARÉ;MINAS GERAIS;-20.901677492437;-45.1280485695678;SANTANA DO JACARE;MINAS GERAIS
2716;SÃO FRANCISCO DE PAULA;MINAS GERAIS;-20.7135317999445;-44.9826306199264;SAO FRANCISCO DE PAULA;MINAS GERAIS
2717;CAMACHO;MINAS GERAIS;-20.6269158527808;-45.1587926720343;CAMACHO;MINAS GERAIS
2718;ITAPECERICA;MINAS GERAIS;-20.4728898996102;-45.1246798888931;ITAPECERICA;MINAS GERAIS
2719;SANTO ANTÔNIO DO AMPARO;MINAS GERAIS;-20.9462485658306;-44.9186749352284;SANTO ANTONIO DO AMPARO;MINAS GERAIS
2720;OLIVEIRA;MINAS GERAIS;-20.6975157761844;-44.826410866482;OLIVEIRA;MINAS GERAIS
2721;CARMO DA MATA;MINAS GERAIS;-20.5592100019754;-44.8683827332713;CARMO DA MATA;MINAS GERAIS
2722;CARMÓPOLIS DE MINAS;MINAS GERAIS;-20.5396421743262;-44.6325277075291;CARMOPOLIS DE MINAS;MINAS GERAIS
2723;CLÁUDIO;MINAS GERAIS;-20.4445746550274;-44.7684225278902;CLAUDIO;MINAS GERAIS
2724;MADRE DE DEUS DE MINAS;MINAS GERAIS;-21.477322068925;-44.3408859114965;MADRE DE DEUS DE MINAS;MINAS GERAIS
2725;NAZARENO;MINAS GERAIS;-21.2176969671606;-44.6172346644262;NAZARENO;MINAS GERAIS
2726;CONCEIÇÃO DA BARRA DE MINAS;MINAS GERAIS;-21.1317693674981;-44.4778082132301;CONCEICAO DA BARRA DE MINAS;MINAS GERAIS
2727;RITÁPOLIS;MINAS GERAIS;-21.0232532704209;-44.3234775238384;RITAPOLIS;MINAS GERAIS
2728;PIEDADE DO RIO GRANDE;MINAS GERAIS;-21.4697328736348;-44.2025017471596;PIEDADE DO RIO GRANDE;MINAS GERAIS
2729;SÃO JOÃO DEL REI;MINAS GERAIS;-21.1355089743173;-44.2609727347292;SAO JOAO DEL REI;MINAS GERAIS
2730;SANTA CRUZ DE MINAS;MINAS GERAIS;-21.1194710322007;-44.2232578483842;SANTA CRUZ DE MINAS;MINAS GERAIS
2731;TIRADENTES;MINAS GERAIS;-21.107043436755;-44.1726923811067;TIRADENTES;MINAS GERAIS
2732;CORONEL XAVIER CHAVES;MINAS GERAIS;-21.0245950067461;-44.2286242458218;CORONEL XAVIER CHAVES;MINAS GERAIS
2733;PRADOS;MINAS GERAIS;-21.0560144581482;-44.0732802771837;PRADOS;MINAS GERAIS
2734;DORES DE CAMPOS;MINAS GERAIS;-21.1040875600453;-44.0230465708887;DORES DE CAMPOS;MINAS GERAIS
2735;SÃO TIAGO;MINAS GERAIS;-20.9009463498959;-44.5039924427307;SAO TIAGO;MINAS GERAIS
2736;PASSA TEMPO;MINAS GERAIS;-20.652387747284;-44.4934171989932;PASSA TEMPO;MINAS GERAIS
2737;DESTERRO DE ENTRE RIOS;MINAS GERAIS;-20.6546306803958;-44.3436660058815;DESTERRO DE ENTRE RIOS;MINAS GERAIS
2738;PIRACEMA;MINAS GERAIS;-20.508995862821;-44.4784717749718;PIRACEMA;MINAS GERAIS
2739;ITAGUARA;MINAS GERAIS;-20.3906782170492;-44.4867779577883;ITAGUARA;MINAS GERAIS
2740;CRUCILÂNDIA;MINAS GERAIS;-20.3932917693508;-44.3378369394148;CRUCILANDIA;MINAS GERAIS
2741;RESENDE COSTA;MINAS GERAIS;-20.9173692442954;-44.2394035043136;RESENDE COSTA;MINAS GERAIS
2742;LAGOA DOURADA;MINAS GERAIS;-20.918598617034;-44.0711164400161;LAGOA DOURADA;MINAS GERAIS
2743;ENTRE RIOS DE MINAS;MINAS GERAIS;-20.6713572038258;-44.0670816812587;ENTRE RIOS DE MINAS;MINAS GERAIS
2744;PIEDADE DOS GERAIS;MINAS GERAIS;-20.4610103538288;-44.2279160102123;PIEDADE DOS GERAIS;MINAS GERAIS
2745;JECEABA;MINAS GERAIS;-20.5330334382926;-43.9852319173302;JECEABA;MINAS GERAIS
2746;BELO VALE;MINAS GERAIS;-20.4066578717857;-44.0285276542128;BELO VALE;MINAS GERAIS
2747;PEDRA DO INDAIÁ;MINAS GERAIS;-20.2535964014334;-45.2098100905663;PEDRA DO INDAIA;MINAS GERAIS
2748;SÃO SEBASTIÃO DO OESTE;MINAS GERAIS;-20.2740951951869;-45.003133987016;SAO SEBASTIAO DO OESTE;MINAS GERAIS
2749;ARAÚJOS;MINAS GERAIS;-19.9467853401902;-45.1667022785262;ARAUJOS;MINAS GERAIS
2750;BOM DESPACHO;MINAS GERAIS;-19.737596333881;-45.2541151985748;BOM DESPACHO;MINAS GERAIS
2751;PERDIGÃO;MINAS GERAIS;-19.9551229354497;-45.0793625822689;PERDIGAO;MINAS GERAIS
2752;NOVA SERRANA;MINAS GERAIS;-19.875867380562;-44.9855787363319;NOVA SERRANA;MINAS GERAIS
2753;DIVINÓPOLIS;MINAS GERAIS;-20.142073974582;-44.8938855338723;DIVINOPOLIS;MINAS GERAIS
2754;CARMO DO CAJURU;MINAS GERAIS;-20.186093830724;-44.771478137316;CARMO DO CAJURU;MINAS GERAIS
2755;SÃO GONÇALO DO PARÁ;MINAS GERAIS;-19.9856847319035;-44.857188983823;SAO GONCALO DO PARA;MINAS GERAIS
2756;CONCEIÇÃO DO PARÁ;MINAS GERAIS;-19.7490562324375;-44.8958756116422;CONCEICAO DO PARA;MINAS GERAIS
2757;ONÇA DE PITANGUI;MINAS GERAIS;-19.745524484591;-44.8083821799508;ONCA DE PITANGUI;MINAS GERAIS
2758;IGARATINGA;MINAS GERAIS;-19.9538862483495;-44.7004951348527;IGARATINGA;MINAS GERAIS
2759;LEANDRO FERREIRA;MINAS GERAIS;-19.7192234719511;-45.0262837852858;LEANDRO FERREIRA;MINAS GERAIS
2760;MARTINHO CAMPOS;MINAS GERAIS;-19.3297423483367;-45.2386503971405;MARTINHO CAMPOS;MINAS GERAIS
2761;POMPÉU;MINAS GERAIS;-19.2209571770945;-45.0018708585068;POMPEU;MINAS GERAIS
2762;PITANGUI;MINAS GERAIS;-19.6805972412923;-44.8901188906692;PITANGUI;MINAS GERAIS
2763;PEQUI;MINAS GERAIS;-19.6279870911321;-44.653441896498;PEQUI;MINAS GERAIS
2764;PAPAGAIOS;MINAS GERAIS;-19.4555367596145;-44.7447017250618;PAPAGAIOS;MINAS GERAIS
2765;MARAVILHAS;MINAS GERAIS;-19.5146797200647;-44.6760761301857;MARAVILHAS;MINAS GERAIS
2766;ITAÚNA;MINAS GERAIS;-20.0744355868074;-44.5782765780477;ITAUNA;MINAS GERAIS
2767;ITATIAIUÇU;MINAS GERAIS;-20.1986423603592;-44.4291636129271;ITATIAIUCU;MINAS GERAIS
2768;RIO MANSO;MINAS GERAIS;-20.2616823651625;-44.3102050445654;RIO MANSO;MINAS GERAIS
