SANTA INÊS,RIO GRANDE DO SUL,-28.3075089938738,-54.8837028726324
SÃO LOURENÇO DAS MISSÕES,RIO GRANDE DO SUL,-28.4550803122699,-54.709286079539
RINCÃO DOS PINTOS,RIO GRANDE DO SUL,-28.4493892925049,-54.5937422423749
SÃO JOÃO DAS MISSÕES,RIO GRANDE DO SUL,-28.730578027471,-54.5575374574521
COIMBRA,RIO GRANDE DO SUL,-28.7786378182253,-54.4416716390862
RINCÃO DOS MORAES,RIO GRANDE DO SUL,-28.6185655916882,-54.4501386373759
SÃO JOSÉ,RIO GRANDE DO SUL,-28.4382797250243,-54.5301276101661
COLÔNIA MUNICIPAL,RIO GRANDE DO SUL,-28.2679342987069,-54.4719867165268
RESSACA BURITI,RIO GRANDE DO SUL,-28.319302372157,-54.444874244868
SÃO JOÃO BATISTA,RIO GRANDE DO SUL,-28.3714934970491,-54.4013555966066
BURITI,RIO GRANDE DO SUL,-28.299268618571,-54.3963817896307
ATAFONA,RIO GRANDE DO SUL,-28.3224616829953,-54.362629636897
PASSO DO FAXINAL,RIO GRANDE DO SUL,-28.1884358539028,-54.8411607595731
IGREJINHA,RIO GRANDE DO SUL,-28.2388349168077,-54.7880426613839
SANTO ANTÔNIO,RIO GRANDE DO SUL,-28.1263684398161,-54.7903769239338
BUTIÁ INFERIOR,RIO GRANDE DO SUL,-28.073730663755,-54.8862609190099
SANTA CATARINA,RIO GRANDE DO SUL,-28.0762342920278,-54.8446311749121
SÃO FRANCISCO,RIO GRANDE DO SUL,-28.0683050952807,-54.7854330187692
LINHA HARMONIA,RIO GRANDE DO SUL,-28.1402897721741,-54.6253569400556
VILA OITO DE AGOSTO,RIO GRANDE DO SUL,-27.9799997276601,-54.5880353824663
VILA LARANJEIRA,RIO GRANDE DO SUL,-27.80453084758,-54.8255322419491
VILA BOM PRINCÍPIO BAIXO,RIO GRANDE DO SUL,-27.7931110792435,-54.7633241944429
SÍRIO,RIO GRANDE DO SUL,-27.7383717710989,-54.7327155912152
SETE DE SETEMBRO,RIO GRANDE DO SUL,-27.904722302875,-54.5806653894228
CINQUENTENÁRIO,RIO GRANDE DO SUL,-27.6568878377372,-54.5881840613649
LINHA PORTO ALEGRE,RIO GRANDE DO SUL,-28.2370865862596,-54.5252392564479
ESQUINA IPIRANGA,RIO GRANDE DO SUL,-28.1030053153674,-54.549437622082
RINCÃO DOS MELLOS,RIO GRANDE DO SUL,-28.0734127009841,-54.4952123510887
GIRUAZINHO,RIO GRANDE DO SUL,-28.0101086777448,-54.5032573659803
RINCÃO MACIEL,RIO GRANDE DO SUL,-27.9553383324579,-54.4344691737736
UNIÃO,RIO GRANDE DO SUL,-28.2513240756272,-54.3996985157872
LAJEADO MICUIM,RIO GRANDE DO SUL,-28.2228398221913,-54.3797644535946
LAJEADO CERNE,RIO GRANDE DO SUL,-28.2048102205554,-54.4020818711274
RESTINGA SECA,RIO GRANDE DO SUL,-28.2206351448895,-54.3492075924644
CRISTO REI,RIO GRANDE DO SUL,-28.1804674466996,-54.3799543431832
QUINZE DE NOVEMBRO,RIO GRANDE DO SUL,-28.1117085157671,-54.3693248518298
RINCÃO DOS RORATOS,RIO GRANDE DO SUL,-28.1849282893869,-54.3139637154742
CERRO ALTO,RIO GRANDE DO SUL,-27.7751602399055,-54.5595112698078
CÂNDIDO FREIRE,RIO GRANDE DO SUL,-27.9306007992787,-54.3724610501692
SÃO PAULO DAS TUNAS,RIO GRANDE DO SUL,-27.9026380295918,-54.3343497901531
SÃO VALENTIM,RIO GRANDE DO SUL,-27.8466164693183,-54.3131993508191
QUARAIM,RIO GRANDE DO SUL,-27.8099196945728,-54.3238744678386
CONSOLATA,RIO GRANDE DO SUL,-27.7443599743393,-54.3069108486598
PRATOS,RIO GRANDE DO SUL,-27.507877612138,-54.4886461366303
PITANGA,RIO GRANDE DO SUL,-27.5301845184403,-54.3610707446985
PRANCHADA,RIO GRANDE DO SUL,-27.4901789575138,-54.2554055487949
RINCÃO DOS MENDES,RIO GRANDE DO SUL,-28.3207425609171,-54.1870233628365
RINCÃO DOS MEOTTI,RIO GRANDE DO SUL,-28.3088847236685,-54.146925187374
SANTA TEREZA,RIO GRANDE DO SUL,-28.3153208652696,-54.0987749084414
ROSÁRIO,RIO GRANDE DO SUL,-28.5614887849015,-53.9546628203851
ITAÍ,RIO GRANDE DO SUL,-28.3174399413813,-53.9834194128787
PONTE QUEIMADA,RIO GRANDE DO SUL,-28.7698726711377,-53.8824570467494
CAPELA,RIO GRANDE DO SUL,-28.7257838393603,-53.7938888792039
CADEADO,RIO GRANDE DO SUL,-28.6248371128974,-53.8556689302104
FORMIGUEIRO,RIO GRANDE DO SUL,-28.550073570589,-53.8772839133877
ALTO DA UNIÃO,RIO GRANDE DO SUL,-28.4528064963269,-53.855752444041
RINCÃO DO TIGRE,RIO GRANDE DO SUL,-28.5158598710103,-53.8481367894607
FAXINAL,RIO GRANDE DO SUL,-28.4953073301231,-53.7767306113811
SANTANA,RIO GRANDE DO SUL,-28.3391258481138,-53.903224403629
CHORÃO,RIO GRANDE DO SUL,-28.2939382257021,-53.9032600953962
FLORESTA,RIO GRANDE DO SUL,-28.3357104697816,-53.8309614292169
SALTO,RIO GRANDE DO SUL,-28.3524098869006,-53.701573863717
SOSSEGO,RIO GRANDE DO SUL,-28.2120587550053,-54.2327763387317
COMANDAÍ,RIO GRANDE DO SUL,-28.1642430938789,-54.2137772681694
MATO GRANDE,RIO GRANDE DO SUL,-28.0771706957944,-54.24835720165
ESQUINA ARAÚJO,RIO GRANDE DO SUL,-27.9631408788226,-54.1207479862477
COLÔNIA DAS ALMAS,RIO GRANDE DO SUL,-28.1711430762648,-54.0838246971744
PASSO BURMANN,RIO GRANDE DO SUL,-28.1608864219006,-54.022639479428
COLÔNIA MEDEIROS,RIO GRANDE DO SUL,-27.9544347067713,-54.1771170960462
BARRINHA,RIO GRANDE DO SUL,-27.7875355221478,-54.1824495895928
MANCHINHA,RIO GRANDE DO SUL,-27.6901872421548,-54.2277008856736
ESPÍRITO SANTO,RIO GRANDE DO SUL,-27.7843415281294,-54.0306871297081
MAUÁ,RIO GRANDE DO SUL,-28.1677560458897,-53.8522964503742
MEDIANEIRA,RIO GRANDE DO SUL,-28.2319154979398,-53.6978578661659
SANTO ANTÔNIO,RIO GRANDE DO SUL,-27.8892394465866,-53.8642297721849
VILA TURVO,RIO GRANDE DO SUL,-27.7109357635106,-53.7793801102711
TURVINHO,RIO GRANDE DO SUL,-27.8002741135229,-53.7002444401247
ANTÔNIO KERPEL,RIO GRANDE DO SUL,-27.6833822164205,-53.7439492404421
COLÔNIA SÃO JOÃO,RIO GRANDE DO SUL,-28.6907149026084,-53.2888268441017
CAPÃO ALTO,RIO GRANDE DO SUL,-28.2685886527342,-53.3536797117283
SANTA CLARA DO INGAÍ,RIO GRANDE DO SUL,-28.7288657350585,-53.1851342729907
ALFREDO BRENNER,RIO GRANDE DO SUL,-28.5635042943542,-53.1364154236465
SEDE AURORA,RIO GRANDE DO SUL,-28.8280622737937,-53.1093184310132
SÃO JOSÉ DOS CAMPOS BORGES,RIO GRANDE DO SUL,-28.8492994534145,-53.0396075891571
TREZE DE MAIO,RIO GRANDE DO SUL,-28.8115401487307,-53.0341954210725
LINHA BONITA,RIO GRANDE DO SUL,-28.8395294204198,-52.9803240300149
SANTA LÚCIA,RIO GRANDE DO SUL,-28.8213209641013,-52.9945247900389
ARROIO GRANDE,RIO GRANDE DO SUL,-28.6410562918617,-53.0137735695651
FLORESTA,RIO GRANDE DO SUL,-28.687503962423,-52.9665032216354
ITAÍBA,RIO GRANDE DO SUL,-28.5153616571007,-53.2553601415404
SANTO ANTÔNIO DO BOM RETIRO,RIO GRANDE DO SUL,-28.5488432594334,-53.173311143198
CAMPINAS,RIO GRANDE DO SUL,-28.4803549310813,-53.1117485230277
PINHEIRO MARCADO,RIO GRANDE DO SUL,-28.2822084186916,-53.0544625511752
CAMPO SANTO,RIO GRANDE DO SUL,-27.8503359388202,-53.5731199725661
SÃO BENTO,RIO GRANDE DO SUL,-27.8148611090465,-53.4176961532886
SÃO JOÃO,RIO GRANDE DO SUL,-27.7923302200951,-53.337614947591
TRENTIN,RIO GRANDE DO SUL,-27.6759536038436,-53.2901912886827
SÃO MIGUEL,RIO GRANDE DO SUL,-28.0623220752769,-53.1357665125025
BOI PRETO,RIO GRANDE DO SUL,-27.9785570602851,-53.157989498807
TESOURAS,RIO GRANDE DO SUL,-28.1101546342758,-53.0678874564825
SANTANA,RIO GRANDE DO SUL,-27.9911156004524,-53.0926614700205
VILA RICA,RIO GRANDE DO SUL,-28.003898265069,-53.0479405351139
SANTA ROSA,RIO GRANDE DO SUL,-27.8638087424753,-53.2321239958798
QUEBRADO,RIO GRANDE DO SUL,-27.9302468438228,-53.1941397817582
SANTA TERESINHA,RIO GRANDE DO SUL,-27.8416005356457,-53.1505216566954
BARREIRINHO,RIO GRANDE DO SUL,-27.8672804214876,-52.9960279527223
LEONEL ROCHA,RIO GRANDE DO SUL,-27.6724675852504,-53.1142095565191
BARRA CURTA BAIXA,RIO GRANDE DO SUL,-27.6879158916771,-53.061590485144
PROGRESSO,RIO GRANDE DO SUL,-27.6442561913833,-54.2280500847332
CASCATA,RIO GRANDE DO SUL,-27.5279812800973,-54.2418556923692
PLANALTO,RIO GRANDE DO SUL,-27.469150690507,-54.1825536480675
ESQUINA GAÚCHA,RIO GRANDE DO SUL,-27.443746063225,-54.20012710918
LAJEADO BONITO,RIO GRANDE DO SUL,-27.3564416237344,-54.1625866655251
NOVO PLANALTO,RIO GRANDE DO SUL,-27.3566953905061,-54.1267857524537
VISTA NOVA,RIO GRANDE DO SUL,-27.5381905783848,-54.0309870144345
MONTE BELO,RIO GRANDE DO SUL,-27.6075205518413,-53.9909531306701
ALTO ERVAL NOVO,RIO GRANDE DO SUL,-27.5146599762647,-53.9522881549263
BOM JARDIM,RIO GRANDE DO SUL,-27.3720091125915,-54.0198839705496
LAJEADO GRANDE,RIO GRANDE DO SUL,-27.4887705887893,-53.999235897136
PADRE GONZALES,RIO GRANDE DO SUL,-27.4352488844275,-53.9640215181546
SANTO ANTÔNIO,RIO GRANDE DO SUL,-27.4070692951843,-54.0034777952018
PORTO SOBERBO,RIO GRANDE DO SUL,-27.2985386660187,-54.1891174996176
ALTO URUGUAI,RIO GRANDE DO SUL,-27.3049565701956,-54.1379141110073
ISMAEL,RIO GRANDE DO SUL,-27.3189736974611,-54.045062914104
LARA,RIO GRANDE DO SUL,-27.3103201315181,-53.9890004245462
AÇOITA CAVALO,RIO GRANDE DO SUL,-27.3439640300225,-53.9528675654797
BELA VISTA,RIO GRANDE DO SUL,-27.4828932155691,-53.9004443816292
FLORESTA,RIO GRANDE DO SUL,-27.3545879678683,-53.9123790722225
DALTRO FILHO,RIO GRANDE DO SUL,-27.3886232778086,-53.8168781104658
SÃO PEDRO,RIO GRANDE DO SUL,-27.3507524410141,-53.8101489627545
PEDRO GÁRCIA,RIO GRANDE DO SUL,-27.6007631680137,-53.6985467879306
SÍTIO GABRIEL,RIO GRANDE DO SUL,-27.5172275393707,-53.7513305358435
SÍTIO CASSEMIRO,RIO GRANDE DO SUL,-27.5400484625813,-53.615505917209
TRONQUEIRAS,RIO GRANDE DO SUL,-27.4556936395878,-53.6991845457664
SÃO JOÃO,RIO GRANDE DO SUL,-27.4965154544601,-53.6244462145635
BRAÇO FORTE,RIO GRANDE DO SUL,-27.3003071379532,-53.7534956066047
BOM PLANO,RIO GRANDE DO SUL,-27.2538298067341,-53.7217307850179
GRÁPIA,SANTA CATARINA,-26.6733932232613,-53.6873685859033
OURO VERDE,SANTA CATARINA,-26.533271298059,-53.6901040100744
PADRE REUS,SANTA CATARINA,-26.4881613545404,-53.672933870185
MARIFLOR,SANTA CATARINA,-26.5044645095221,-53.6268548458748
CORONEL FINZITO,RIO GRANDE DO SUL,-27.5750447890309,-53.5364471863081
ARCO ÍRIS,RIO GRANDE DO SUL,-27.5257873079008,-53.4914108617482
SÃO BOM JESUS,RIO GRANDE DO SUL,-27.5418216167086,-53.4585097465228
VISTA GAÚCHA,RIO GRANDE DO SUL,-27.4809749885275,-53.5205455944496
CAPIVARA,RIO GRANDE DO SUL,-27.4749175036996,-53.4747785788356
FORTALEZA,RIO GRANDE DO SUL,-27.492490693443,-53.4624275024581
BARRINHA,RIO GRANDE DO SUL,-27.5337735104674,-53.2976372113799
OSVALDO CRUZ,RIO GRANDE DO SUL,-27.4214312096275,-53.4197517578727
LAJEADO BONITO,RIO GRANDE DO SUL,-27.4194168374734,-53.3473171553645
IPUAÇU,RIO GRANDE DO SUL,-27.210047107911,-53.5503687818878
LARANJEIRA,RIO GRANDE DO SUL,-27.2082778141984,-53.3605092649768
CASTELINHO,RIO GRANDE DO SUL,-27.3533715506464,-53.2791234717568
SALTINHO,RIO GRANDE DO SUL,-27.4231881927099,-53.1759373651405
